locus_tag	ftype	length_bp	gene	EC_number	COG	product
VP226_02086	CDS	633				hypothetical protein
VP226_02087	CDS	243				hypothetical protein
VP226_02088	CDS	540	yceJ		COG3038	Cytochrome b561 
VP226_02089	CDS	570	yceI		COG2353	Protein YceI
VP226_02090	CDS	1452	focA_2		COG2116	putative formate transporter 1
VP226_02091	CDS	921	cysL_4		COG0583	HTH-type transcriptional regulator CysL
VP226_02092	CDS	483	ycdZ			Inner membrane protein YcdZ
VP226_02093	CDS	1635				hypothetical protein
VP226_02094	CDS	1743		3.1.3.5	COG0737	NAD 5'-nucleotidase
VP226_02095	CDS	1020	alx		COG0861	Putative membrane-bound redox modulator Alx
VP226_02096	CDS	192				hypothetical protein
VP226_02097	CDS	558				hypothetical protein
VP226_02098	CDS	2409	volA		COG1073	Lysophospholipase VolA
VP226_02099	CDS	1242			COG2067	47 kDa outer membrane protein
VP226_02100	CDS	495				hypothetical protein
VP226_02101	CDS	549				hypothetical protein
VP226_02102	CDS	789	bepA_2	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
VP226_02103	CDS	435	menI	3.1.2.28	COG2050	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
VP226_02104	CDS	234				hypothetical protein
VP226_02105	CDS	1707	sgrR_2		COG4533	HTH-type transcriptional regulator SgrR
VP226_02106	CDS	252				hypothetical protein
VP226_02107	CDS	333	cutA		COG1324	Divalent-cation tolerance protein CutA
VP226_02108	CDS	597	yjdF		COG3647	Inner membrane protein YjdF
VP226_02109	CDS	840				hypothetical protein
VP226_02110	CDS	621				hypothetical protein
VP226_02111	CDS	1656				hypothetical protein
VP226_02112	CDS	1911			COG2199	putative signaling protein
VP226_02113	CDS	1200	fabV_2	1.3.1.44	COG3007	Trans-2-enoyl-CoA reductase [NADH]
VP226_02114	CDS	498		3.1.1.2		Arylesterase
VP226_02115	CDS	693	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
VP226_02116	CDS	2457				hypothetical protein
VP226_02117	CDS	1434				hypothetical protein
VP226_02118	CDS	936	ybgK		COG1984	putative protein YbgK
VP226_02119	CDS	684	kipI		COG2049	Kinase A inhibitor
VP226_02120	CDS	756				hypothetical protein
VP226_02121	CDS	1959			COG2199	putative signaling protein
VP226_02122	CDS	1017	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
VP226_02123	CDS	2082	hemR		COG1629	Hemin receptor
VP226_02124	CDS	888	yhaJ_2			HTH-type transcriptional regulator YhaJ
VP226_02125	CDS	2634	pka	2.3.1.-	COG0454	Protein lysine acetyltransferase Pka
VP226_02126	CDS	570				hypothetical protein
VP226_02127	CDS	990	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
VP226_02128	CDS	390				hypothetical protein
VP226_02129	CDS	312	yciH		COG0023	putative protein YciH
VP226_02130	CDS	432				hypothetical protein
VP226_02131	CDS	1485				hypothetical protein
VP226_02132	CDS	186				hypothetical protein
VP226_02133	CDS	228				hypothetical protein
VP226_02134	CDS	420				hypothetical protein
VP226_02135	CDS	1074				hypothetical protein
VP226_02136	CDS	717				hypothetical protein
VP226_02137	CDS	495				hypothetical protein
VP226_02138	CDS	387				hypothetical protein
VP226_02139	CDS	198				hypothetical protein
VP226_02140	CDS	144				hypothetical protein
VP226_02141	CDS	309				hypothetical protein
VP226_02142	CDS	828				hypothetical protein
VP226_02143	CDS	129				hypothetical protein
VP226_02144	CDS	759				hypothetical protein
VP226_02145	CDS	456				hypothetical protein
VP226_02146	CDS	546				hypothetical protein
VP226_02147	CDS	312				hypothetical protein
VP226_02148	CDS	156				hypothetical protein
VP226_02149	CDS	459				hypothetical protein
VP226_02150	CDS	636	rhtC_1		COG1280	Threonine efflux protein
VP226_02151	CDS	414				hypothetical protein
VP226_02152	CDS	963	xerD_2			Tyrosine recombinase XerD
VP226_02153	CDS	474				hypothetical protein
VP226_02154	CDS	588				hypothetical protein
VP226_02155	CDS	585	ydaF_3	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
VP226_02156	CDS	1545	tyrR			Transcriptional regulatory protein TyrR
VP226_02157	CDS	1041				hypothetical protein
VP226_02158	CDS	1377	ycjX		COG3106	putative protein YcjX
VP226_02159	CDS	186				hypothetical protein
VP226_02160	CDS	1518	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
VP226_02161	CDS	1374	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
VP226_02162	CDS	1701	luxQ_4	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
VP226_02163	CDS	540				hypothetical protein
VP226_02164	CDS	600				hypothetical protein
VP226_02165	CDS	1254	sdaC_1		COG0814	Serine transporter
VP226_02166	CDS	1362	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
VP226_02167	CDS	1716	pdeD_2	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
VP226_02168	CDS	540				hypothetical protein
VP226_02169	CDS	363	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
VP226_02170	CDS	1626	pctB_3		COG0840	Methyl-accepting chemotaxis protein PctB
VP226_02171	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
VP226_02172	CDS	225				hypothetical protein
VP226_02173	CDS	1392	norG_2		COG1167	HTH-type transcriptional regulator NorG
VP226_02174	CDS	231				hypothetical protein
VP226_02175	CDS	300				hypothetical protein
VP226_02176	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
VP226_02177	CDS	642				hypothetical protein
VP226_02178	CDS	1890	hrp1_1			Hypoxic response protein 1
VP226_02179	CDS	720	polC_3	2.7.7.7	COG2176	DNA polymerase III PolC-type
VP226_02180	CDS	1884	mcpA_1		COG0840	Methyl-accepting chemotaxis protein McpA
VP226_02181	CDS	1572			COG1292	Glycine betaine transporter 1
VP226_02182	CDS	504	mprA_2		COG1846	Transcriptional repressor MprA
VP226_02183	CDS	639	nreC		COG2197	Oxygen regulatory protein NreC
VP226_02184	CDS	1365	nreB	2.7.13.3		Oxygen sensor histidine kinase NreB
VP226_02185	CDS	1287	dctM_4		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
VP226_02186	CDS	540				hypothetical protein
VP226_02187	CDS	1089			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
VP226_02188	CDS	390				hypothetical protein
VP226_02189	CDS	666				hypothetical protein
VP226_02190	CDS	657	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
VP226_02191	CDS	549				hypothetical protein
VP226_02192	CDS	1542				hypothetical protein
VP226_02193	CDS	1083				hypothetical protein
VP226_02194	CDS	1038				hypothetical protein
VP226_02195	CDS	1383				hypothetical protein
VP226_02196	CDS	1263	irpA		COG3489	Iron-regulated protein A
VP226_02197	CDS	597	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
VP226_02198	CDS	411	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
VP226_02199	CDS	534	dsbE_1		COG0526	Thiol:disulfide interchange protein DsbE
VP226_02200	CDS	1908	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
VP226_02201	CDS	972				hypothetical protein
VP226_02202	CDS	687	phsB		COG0437	Thiosulfate reductase electron transfer subunit PhsB
VP226_02203	CDS	603	nrfB_2			Cytochrome c-type protein NrfB
VP226_02204	CDS	1428	nrfA	1.7.2.2	COG3303	Cytochrome c-552
VP226_02205	CDS	552				hypothetical protein
VP226_02206	CDS	708	nrfG		COG4235	Formate-dependent nitrite reductase complex subunit NrfG
VP226_02207	CDS	2637	gyrA	5.99.1.3	COG0188	DNA gyrase subunit A
VP226_02208	CDS	708	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
VP226_02209	CDS	2283	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
VP226_02210	CDS	1134	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
VP226_02211	CDS	279	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
VP226_02212	CDS	1233	pncC_1	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
VP226_02213	CDS	981				hypothetical protein
VP226_02214	CDS	231				hypothetical protein
VP226_02215	CDS	513				hypothetical protein
VP226_02216	CDS	1134	nspC	4.1.1.96	COG0019	Carboxynorspermidine/carboxyspermidine decarboxylase
VP226_02217	CDS	1254		1.5.1.43	COG1748	Carboxynorspermidine synthase
VP226_02218	CDS	2877	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
VP226_02219	tRNA	76				tRNA-Gly(gcc)
VP226_02220	tRNA	87				tRNA-Leu(taa)
VP226_02221	tRNA	76				tRNA-Gly(gcc)
VP226_02222	tRNA	74				tRNA-Cys(gca)
VP226_02223	CDS	558	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
VP226_02224	CDS	1833	uvrC		COG0322	UvrABC system protein C
VP226_02225	CDS	645	uvrY		COG2197	Response regulator UvrY
VP226_02226	CDS	2364	polB	2.7.7.7	COG0417	DNA polymerase II
VP226_02227	CDS	768				hypothetical protein
VP226_02228	CDS	567	yeiP		COG0231	Elongation factor P-like protein
VP226_02229	CDS	321				hypothetical protein
VP226_02230	CDS	939	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
VP226_02231	CDS	711	ltxA_1		COG2931	Leukotoxin
VP226_02232	CDS	621	yciO		COG0009	putative protein YciO
VP226_02233	CDS	858	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
VP226_02234	CDS	1626	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
VP226_02235	CDS	591	trpGD_1		COG0512	Bifunctional protein TrpGD
VP226_02236	CDS	999	trpGD_2		COG0512	Bifunctional protein TrpGD
VP226_02237	CDS	1440	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
VP226_02238	CDS	1191	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
VP226_02239	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
VP226_02240	CDS	693	crp_1		COG0664	cAMP-activated global transcriptional regulator CRP
VP226_02241	CDS	1542	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
VP226_02242	CDS	1254	gltP_2		COG1301	Proton/glutamate-aspartate symporter
VP226_02243	CDS	1182	luxM	2.3.1.184		Acyl-homoserine-lactone synthase LuxM
VP226_02244	CDS	2553	luxN	2.7.13.3		Autoinducer 1 sensor kinase/phosphatase LuxN
VP226_02245	CDS	243				hypothetical protein
VP226_02246	CDS	564	yciB		COG2917	putative intracellular septation protein A
VP226_02247	CDS	396		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
VP226_02248	CDS	297	yciI		COG2350	Protein YciI
VP226_02249	CDS	393				hypothetical protein
VP226_02250	CDS	2283	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VP226_02251	CDS	912	metR			HTH-type transcriptional regulator MetR
VP226_02252	CDS	201				hypothetical protein
VP226_02253	CDS	687				hypothetical protein
VP226_02254	CDS	2457	cph2_3			Phytochrome-like protein cph2
VP226_02255	CDS	2334				hypothetical protein
VP226_02256	CDS	2097	mcpU_2		COG0840	Methyl-accepting chemotaxis protein McpU
VP226_02257	CDS	678	cusR		COG0745	Transcriptional regulatory protein CusR
VP226_02258	CDS	1305	qseC_1	2.7.13.3		Sensor protein QseC
VP226_02259	CDS	1239	sspH2	2.3.2.27		E3 ubiquitin-protein ligase SspH2
VP226_02260	CDS	963				hypothetical protein
VP226_02261	CDS	543				hypothetical protein
VP226_02262	CDS	861	dsdC_2		COG0583	HTH-type transcriptional regulator DsdC
VP226_02263	CDS	1065	yiaV_2		COG1566	Inner membrane protein YiaV
VP226_02264	CDS	1020				hypothetical protein
VP226_02265	CDS	1029	xecA1	4.4.1.23		2-hydroxypropyl-CoM lyase
VP226_02266	CDS	975				hypothetical protein
VP226_02267	CDS	915	cdhR_3		COG4977	HTH-type transcriptional regulator CdhR
VP226_02268	CDS	525	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
VP226_02269	CDS	720	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
VP226_02270	CDS	1284	macB_3	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
VP226_02271	CDS	1215	macB_4	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
VP226_02272	CDS	1272	tolC_2		COG1538	Outer membrane protein TolC
VP226_02273	CDS	1134	macA_3		COG0845	Macrolide export protein MacA
VP226_02274	CDS	561				hypothetical protein
VP226_02275	CDS	426				hypothetical protein
VP226_02276	CDS	705	menG	2.1.1.163		Demethylmenaquinone methyltransferase
VP226_02277	CDS	633				hypothetical protein
VP226_02278	CDS	534				hypothetical protein
VP226_02279	CDS	516	trxB_2		COG0526	Thioredoxin 2
VP226_02280	CDS	2112	dsbD_1	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
VP226_02281	CDS	399				hypothetical protein
VP226_02282	CDS	897	dmlR_9			HTH-type transcriptional regulator DmlR
VP226_02283	CDS	612	ttrR_3		COG4566	Tetrathionate response regulatory protein TtrR
VP226_02284	CDS	1836	ttrS_2	2.7.13.3	COG0642	Tetrathionate sensor histidine kinase TtrS
VP226_02285	CDS	768	ttrB		COG0437	Tetrathionate reductase subunit B
VP226_02286	CDS	1131	ttrC			Tetrathionate reductase subunit C
VP226_02287	CDS	3093	ttrA	1.8.-.-	COG0243	Tetrathionate reductase subunit A
VP226_02288	CDS	612				Cytochrome c4
VP226_02289	CDS	1053	tsdA	1.8.2.2	COG3258	Thiosulfate dehydrogenase
VP226_02290	CDS	1332	pqiA		COG2995	Paraquat-inducible protein A
VP226_02291	CDS	1647	pqiB		COG3008	Paraquat-inducible protein B
VP226_02292	CDS	579				hypothetical protein
VP226_02293	CDS	1725	arnT	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
VP226_02294	CDS	669				hypothetical protein
VP226_02295	CDS	750	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
VP226_02296	CDS	1011	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
VP226_02297	CDS	240				hypothetical protein
VP226_02298	CDS	2001			COG0747	putative ABC transporter-binding protein
VP226_02299	CDS	702	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
VP226_02300	CDS	1176	lapB		COG2956	Lipopolysaccharide assembly protein B
VP226_02301	CDS	294	lapA		COG3771	Lipopolysaccharide assembly protein A
VP226_02302	CDS	282	ihfB		COG0776	Integration host factor subunit beta
VP226_02303	CDS	1671	rpsA		COG0539	30S ribosomal protein S1
VP226_02304	CDS	681	cmk	2.7.4.25	COG0283	Cytidylate kinase
VP226_02305	CDS	1062	sohB	3.4.21.-	COG0616	putative protease SohB
VP226_02306	CDS	747	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
VP226_02307	CDS	693				hypothetical protein
VP226_02308	CDS	1404	imuB			Protein ImuB
VP226_02309	CDS	3075	dnaE2	2.7.7.7		Error-prone DNA polymerase
VP226_02310	CDS	954	cheV_3		COG0784	Chemotaxis protein CheV
VP226_02311	CDS	1218	mlc		COG1940	Protein mlc
VP226_02312	CDS	1443	pykA_2	2.7.1.40	COG0469	Pyruvate kinase II
VP226_02313	CDS	1152				hypothetical protein
VP226_02314	CDS	591				hypothetical protein
VP226_02315	CDS	1467				hypothetical protein
VP226_02316	CDS	96				hypothetical protein
VP226_02317	CDS	402				hypothetical protein
VP226_02318	CDS	1431	ptsG_2		COG1263	PTS system glucose-specific EIICB component
VP226_02319	CDS	768	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
VP226_02320	CDS	963	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
VP226_02321	CDS	633	tmk	2.7.4.9	COG0125	Thymidylate kinase
VP226_02322	CDS	1017	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
VP226_02323	CDS	819	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
VP226_02324	CDS	1251	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
VP226_02325	CDS	234	acpP_1		COG0236	Acyl carrier protein
VP226_02326	CDS	738	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
VP226_02327	CDS	924	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
VP226_02328	CDS	951	fabH1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1
VP226_02329	CDS	1062	plsX	2.3.1.-	COG0416	Phosphate acyltransferase
VP226_02330	CDS	171	rpmF		COG0333	50S ribosomal protein L32
VP226_02331	CDS	525	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
VP226_02332	CDS	582	yceF		COG0424	Maf-like protein YceF
VP226_02333	CDS	948	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
VP226_02334	CDS	3072	rne	3.1.26.12	COG1530	Ribonuclease E
VP226_02335	CDS	1560	bicA_2		COG0659	Bicarbonate transporter BicA
VP226_02336	CDS	450	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
VP226_02337	CDS	606	btuR	2.5.1.17	COG2109	Cob(I)yrinic acid a,c-diamide adenosyltransferase
VP226_02338	CDS	2088				hypothetical protein
VP226_02339	CDS	642	udk	2.7.1.48	COG0572	Uridine kinase
VP226_02340	CDS	1077	apbC		COG0489	Iron-sulfur cluster carrier protein
VP226_02341	CDS	2067	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
VP226_02342	CDS	807				hypothetical protein
VP226_02343	CDS	840	fadR		COG2186	Fatty acid metabolism regulator protein
VP226_02344	CDS	1587	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
VP226_02345	CDS	537	dsbB		COG1495	Disulfide bond formation protein B
VP226_02346	CDS	609	secA_2		COG0653	Protein translocase subunit SecA
VP226_02347	CDS	969	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
VP226_02348	CDS	1461	dgcT_1	2.7.7.65		putative diguanylate cyclase DgcT
VP226_02349	CDS	1827	malZ	3.2.1.20	COG0366	Maltodextrin glucosidase
VP226_02350	CDS	795	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
VP226_02351	CDS	936				hypothetical protein
VP226_02352	CDS	966				hypothetical protein
VP226_02353	CDS	453				hypothetical protein
VP226_02354	CDS	1197	ackA_1	2.7.2.1	COG0282	Acetate kinase
VP226_02355	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
VP226_02356	CDS	1275				hypothetical protein
VP226_02357	CDS	423				hypothetical protein
VP226_02358	CDS	948	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
VP226_02359	CDS	993	oppF_5		COG4608	Oligopeptide transport ATP-binding protein OppF
VP226_02360	CDS	972	oppD_5		COG0444	Oligopeptide transport ATP-binding protein OppD
VP226_02361	CDS	903	oppC_2		COG1173	Oligopeptide transport system permease protein OppC
VP226_02362	CDS	921	oppB_3		COG0601	Oligopeptide transport system permease protein OppB
VP226_02363	CDS	1674	oppA_3		COG4166	Periplasmic oligopeptide-binding protein
VP226_02364	CDS	456	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
VP226_02365	CDS	258	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
VP226_02366	CDS	480	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
VP226_02367	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
VP226_02368	CDS	990	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
VP226_02369	CDS	894	ybhK		COG0391	Putative gluconeogenesis factor
VP226_02370	CDS	339	luxU			Phosphorelay protein LuxU
VP226_02371	CDS	1404	luxO_2		COG2204	Luminescence regulatory protein LuxO
VP226_02372	CDS	2031	uvrB		COG0556	UvrABC system protein B
VP226_02373	tRNA	76				tRNA-Asn(gtt)
VP226_02374	CDS	579	rsxA		COG4657	Electron transport complex subunit RsxA
VP226_02375	CDS	597	rsxB		COG2878	Electron transport complex subunit RsxB
VP226_02376	CDS	180				hypothetical protein
VP226_02377	CDS	252				hypothetical protein
VP226_02378	CDS	282				hypothetical protein
VP226_02379	CDS	2007	bhuA			Heme transporter BhuA
VP226_02380	CDS	987	rhaS_2			HTH-type transcriptional activator RhaS
VP226_02381	CDS	387	cueR_3		COG0789	HTH-type transcriptional regulator CueR
VP226_02382	CDS	756	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
VP226_02383	CDS	951	fatC			Ferric-anguibactin transport system permease protein FatC
VP226_02384	CDS	936	fatD			Ferric-anguibactin transport system permease protein FatD
VP226_02385	CDS	909	yclQ		COG4607	putative ABC transporter solute-binding protein YclQ
VP226_02386	CDS	681				hypothetical protein
VP226_02387	CDS	1044				hypothetical protein
VP226_02388	CDS	462				hypothetical protein
VP226_02389	CDS	474				hypothetical protein
VP226_02390	CDS	1353	dnaK_1		COG0443	Chaperone protein DnaK
VP226_02391	CDS	627				hypothetical protein
VP226_02392	CDS	321				hypothetical protein
VP226_02393	CDS	1095	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
VP226_02394	CDS	984	pdhB	1.2.4.1	COG0022	Pyruvate dehydrogenase E1 component subunit beta
VP226_02395	CDS	1155	bkdB	2.3.1.168	COG0508	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex
VP226_02396	CDS	1662		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
VP226_02397	CDS	648	sspA_2		COG0625	Stringent starvation protein A
VP226_02398	CDS	834	oxyR_1			Hydrogen peroxide-inducible genes activator
VP226_02399	CDS	537	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
VP226_02400	CDS	669	artM		COG4160	Arginine ABC transporter permease protein ArtM
VP226_02401	CDS	690	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
VP226_02402	CDS	744	artI		COG0834	Putative ABC transporter arginine-binding protein 2
VP226_02403	CDS	729	artP	3.6.3.-	COG4161	Arginine transport ATP-binding protein ArtP
VP226_02404	CDS	1386		1.5.3.6		6-hydroxy-D-nicotine oxidase
VP226_02405	CDS	1104		1.-.-.-		NADH oxidase
VP226_02406	CDS	327				hypothetical protein
VP226_02407	CDS	516				hypothetical protein
VP226_02408	CDS	867	cyoE	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
VP226_02409	CDS	312	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
VP226_02410	CDS	603	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
VP226_02411	CDS	2037	cyoB	1.10.3.10	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
VP226_02412	CDS	882	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
VP226_02413	CDS	759	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
VP226_02414	CDS	903	mmsB_1	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
VP226_02415	CDS	1137		4.2.1.150	COG1024	Crotonyl-CoA hydratase
VP226_02416	CDS	786	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
VP226_02417	CDS	1155	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
VP226_02418	CDS	1494	mmsA_1	1.2.1.27	COG1012	Methylmalonate-semialdehyde dehydrogenase [acylating]
VP226_02419	CDS	1227	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
VP226_02420	CDS	375	zntR_1		COG0789	HTH-type transcriptional regulator ZntR
VP226_02421	CDS	1170	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
VP226_02422	CDS	1605		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
VP226_02423	CDS	846	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
VP226_02424	CDS	903	liuE_1	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
VP226_02425	CDS	552				hypothetical protein
VP226_02426	CDS	879				hypothetical protein
VP226_02427	CDS	1314	bdlA_1		COG0840	Biofilm dispersion protein BdlA
VP226_02428	CDS	1194	ackA_2	2.7.2.1	COG0282	Acetate kinase
VP226_02429	CDS	1539			COG2200	putative signaling protein
VP226_02430	CDS	1932	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
VP226_02431	CDS	2007	rnb	3.1.13.1	COG4776	Exoribonuclease 2
VP226_02432	CDS	804	virF_1			Virulence regulon transcriptional activator VirF
VP226_02433	CDS	354				hypothetical protein
VP226_02434	CDS	828	pstS1_2		COG0226	Phosphate-binding protein PstS 1
VP226_02435	CDS	681		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
VP226_02436	tRNA	91				tRNA-Ser(tga)
VP226_02437	CDS	954	yidZ_2			HTH-type transcriptional regulator YidZ
VP226_02438	CDS	1239	chuR_3	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
VP226_02439	CDS	2370	atsA_4	3.1.6.1	COG3119	Arylsulfatase
VP226_02440	CDS	936	ybdO			putative HTH-type transcriptional regulator YbdO
VP226_02441	CDS	174				hypothetical protein
VP226_02442	CDS	1551	aer_1		COG0840	Aerotaxis receptor
VP226_02443	CDS	1455	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
VP226_02444	CDS	1467	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
VP226_02445	CDS	735	iclR		COG1414	Transcriptional repressor IclR
VP226_02446	CDS	840				hypothetical protein
VP226_02447	CDS	3021				hypothetical protein
VP226_02448	CDS	1293	rhlE_4	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
VP226_02449	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
VP226_02450	CDS	264				hypothetical protein
VP226_02451	CDS	639	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
VP226_02452	CDS	249				hypothetical protein
VP226_02453	CDS	1224	trpB_2	4.2.1.20	COG0133	Tryptophan synthase beta chain
VP226_02454	CDS	414			COG4628	DNA-binding protein
VP226_02455	CDS	1251	rhlE_5	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
VP226_02456	CDS	216				hypothetical protein
VP226_02457	CDS	309				hypothetical protein
VP226_02458	CDS	351				hypothetical protein
VP226_02459	CDS	1770				hypothetical protein
VP226_02460	CDS	339		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
VP226_02461	CDS	795	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
VP226_02462	CDS	1971	acs_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
VP226_02463	CDS	576				hypothetical protein
VP226_02464	CDS	879	yahB_2			putative HTH-type transcriptional regulator YahB
VP226_02465	CDS	897				hypothetical protein
VP226_02466	CDS	330				hypothetical protein
VP226_02467	CDS	330				hypothetical protein
VP226_02468	CDS	117				hypothetical protein
VP226_02469	CDS	567				hypothetical protein
VP226_02470	CDS	903	yddG			Methyl viologen resistance protein YddG
VP226_02471	CDS	156				hypothetical protein
