locus_tag	ftype	length_bp	gene	EC_number	COG	product
VP145_02045	CDS	1125	cpg2	3.4.17.11		Carboxypeptidase G2
VP145_02046	CDS	342				hypothetical protein
VP145_02047	CDS	1194				hypothetical protein
VP145_02048	CDS	603				hypothetical protein
VP145_02049	CDS	1305	gltP_1		COG1301	Proton/glutamate-aspartate symporter
VP145_02050	CDS	1272				hypothetical protein
VP145_02051	CDS	891	yhaJ_2			HTH-type transcriptional regulator YhaJ
VP145_02052	CDS	309	ydhR	1.-.-.-		Putative monooxygenase YdhR
VP145_02053	CDS	375				hypothetical protein
VP145_02054	CDS	2160	wzc	2.7.10.-	COG0489	Tyrosine-protein kinase wzc
VP145_02055	CDS	441	amsI	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase AmsI
VP145_02056	CDS	1122	kpsD_2		COG1596	Polysialic acid transport protein KpsD
VP145_02057	CDS	723	frp	1.5.1.38		NADPH-flavin oxidoreductase
VP145_02058	CDS	642				hypothetical protein
VP145_02059	CDS	873				hypothetical protein
VP145_02060	CDS	1464	gbpA		COG3397	GlcNAc-binding protein A
VP145_02061	CDS	981				hypothetical protein
VP145_02062	CDS	489				hypothetical protein
VP145_02063	CDS	1296	pip	3.4.11.5		Proline iminopeptidase
VP145_02064	CDS	1158	dacA_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
VP145_02065	CDS	2658			COG0366	Beta/alpha-amylase
VP145_02066	CDS	1464				putative HTH-type transcriptional regulator
VP145_02067	CDS	654	nfsB	1.-.-.-	COG0778	Oxygen-insensitive NAD(P)H nitroreductase
VP145_02068	CDS	291		1.-.-.-	COG1359	Putative monooxygenase
VP145_02069	CDS	924	dmlR_7			HTH-type transcriptional regulator DmlR
VP145_02070	CDS	219			COG4628	DNA-binding protein
VP145_02071	CDS	453				hypothetical protein
VP145_02072	CDS	765	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
VP145_02073	CDS	489				hypothetical protein
VP145_02074	CDS	672				hypothetical protein
VP145_02075	CDS	1146	ydiK_1		COG0628	Putative transport protein YdiK
VP145_02076	CDS	687				Inward rectifier potassium channel Kirbac3.1
VP145_02077	CDS	891	aaeA_2		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
VP145_02078	CDS	204				hypothetical protein
VP145_02079	CDS	1644	srpC_2			Solvent efflux pump outer membrane protein SrpC
VP145_02080	CDS	2175				hypothetical protein
VP145_02081	CDS	870	yijE			putative cystine transporter YijE
VP145_02082	CDS	969	yidZ_4			HTH-type transcriptional regulator YidZ
VP145_02083	CDS	1191	mdtL_3			Multidrug resistance protein MdtL
VP145_02084	CDS	471				hypothetical protein
VP145_02085	CDS	456	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
VP145_02086	CDS	513				hypothetical protein
VP145_02087	CDS	675	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
VP145_02088	CDS	930	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
VP145_02089	CDS	2424	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
VP145_02090	CDS	1083		1.3.1.-	COG3268	Trans-acting enoyl reductase
VP145_02091	CDS	945				hypothetical protein
VP145_02092	CDS	465	cueR_3		COG0789	HTH-type transcriptional regulator CueR
VP145_02093	CDS	546	comR			HTH-type transcriptional repressor ComR
VP145_02094	CDS	474				hypothetical protein
VP145_02095	CDS	168				hypothetical protein
VP145_02096	CDS	378				hypothetical protein
VP145_02097	CDS	288				hypothetical protein
VP145_02098	CDS	993	lafU		COG1360	Chemotaxis protein LafU
VP145_02099	CDS	858	lafT		COG1291	Chemotaxis protein LafT
VP145_02100	CDS	729	lafS		COG1191	RNA polymerase sigma factor for flagellar operon
VP145_02101	CDS	501	lafL			Flagellar protein LafL
VP145_02102	CDS	1080				hypothetical protein
VP145_02103	CDS	321				hypothetical protein
VP145_02104	CDS	387	fliS_1		COG1516	Flagellar secretion chaperone FliS
VP145_02105	CDS	1338	fliD_1		COG1345	B-type flagellar hook-associated protein 2
VP145_02106	CDS	855	hag		COG1344	Flagellin
VP145_02107	CDS	798				hypothetical protein
VP145_02108	CDS	2091	flhA_1		COG1298	Flagellar biosynthesis protein FlhA
VP145_02109	CDS	1128	flhB_1		COG1377	Flagellar biosynthetic protein FlhB
VP145_02110	CDS	777				hypothetical protein
VP145_02111	CDS	270				hypothetical protein
VP145_02112	CDS	759	fliP_1		COG1338	Flagellar biosynthetic protein FliP
VP145_02113	CDS	372	fliN_1		COG1886	Flagellar motor switch protein FliN
VP145_02114	CDS	819				hypothetical protein
VP145_02115	CDS	1023	oprF_2			Outer membrane porin F
VP145_02116	CDS	1335	atoC_1		COG2204	Regulatory protein AtoC
VP145_02117	CDS	357				hypothetical protein
VP145_02118	CDS	1716	fliF_1		COG1766	Flagellar M-ring protein
VP145_02119	CDS	1020	fliG_1		COG1536	Flagellar motor switch protein FliG
VP145_02120	CDS	756	fliH_1		COG1317	Flagellar assembly protein FliH
VP145_02121	CDS	1350	fliI_1	3.6.3.14	COG1157	Flagellum-specific ATP synthase
VP145_02122	CDS	441				hypothetical protein
VP145_02123	CDS	1038	sprT	3.4.21.4	COG5640	Trypsin
VP145_02124	CDS	891	gcvA_3			Glycine cleavage system transcriptional activator
VP145_02125	CDS	927				hypothetical protein
VP145_02126	CDS	453				hypothetical protein
VP145_02127	CDS	753	ycdX_2	3.1.3.-	COG1387	putative phosphatase YcdX
VP145_02128	CDS	390				hypothetical protein
VP145_02129	CDS	1440				hypothetical protein
VP145_02130	CDS	384				hypothetical protein
VP145_02131	CDS	930	dmlR_8			HTH-type transcriptional regulator DmlR
VP145_02132	CDS	474				hypothetical protein
VP145_02133	CDS	138				hypothetical protein
VP145_02134	CDS	684				hypothetical protein
VP145_02135	CDS	696				hypothetical protein
VP145_02136	CDS	732	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
VP145_02137	CDS	1374	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
VP145_02138	CDS	516	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
VP145_02139	CDS	1407	cefD	5.1.1.17	COG0520	Isopenicillin N epimerase
VP145_02140	CDS	933	glnH		COG0834	Glutamine-binding periplasmic protein
VP145_02141	CDS	2325			COG2199	putative signaling protein
VP145_02142	CDS	1194	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
VP145_02143	CDS	1032	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
VP145_02144	CDS	534				hypothetical protein
VP145_02145	CDS	498				hypothetical protein
VP145_02146	CDS	759				hypothetical protein
VP145_02147	CDS	2436	yraJ		COG3188	Outer membrane usher protein YraJ
VP145_02148	CDS	969				hypothetical protein
VP145_02149	CDS	717	cah_2	4.2.1.1	COG3338	Carbonic anhydrase
VP145_02150	CDS	1098	ynaI		COG0668	Low conductance mechanosensitive channel YnaI
VP145_02151	CDS	348				hypothetical protein
VP145_02152	CDS	1140	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
VP145_02153	CDS	1692	lutP		COG1620	L-lactate permease
VP145_02154	CDS	900	dmlR_9			HTH-type transcriptional regulator DmlR
VP145_02155	CDS	2034		3.4.21.26		Prolyl endopeptidase
VP145_02156	CDS	1632	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
VP145_02157	CDS	498				hypothetical protein
VP145_02158	CDS	2361	lon_2	3.4.21.53	COG0466	Lon protease
VP145_02159	CDS	1629	mcpQ_4		COG0840	Methyl-accepting chemotaxis protein McpQ
VP145_02160	CDS	744				Cyclic di-GMP binding protein
VP145_02161	CDS	276				hypothetical protein
VP145_02162	CDS	975				hypothetical protein
VP145_02163	CDS	501	aaaT_2	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
VP145_02164	CDS	771	napG		COG1145	Ferredoxin-type protein NapG
VP145_02165	CDS	855	napH		COG0348	Ferredoxin-type protein NapH
VP145_02166	CDS	1182				hypothetical protein
VP145_02167	CDS	840	ecfT		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
VP145_02168	CDS	1740	ykoD	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
VP145_02169	CDS	549				hypothetical protein
VP145_02170	CDS	1131	yiaV_1		COG1566	Inner membrane protein YiaV
VP145_02171	CDS	381	yiaW			Inner membrane protein YiaW
VP145_02172	CDS	1584	vdcA_2	2.7.7.65		Diguanylate cyclase VdcA
VP145_02173	CDS	1485				hypothetical protein
VP145_02174	CDS	1470				hypothetical protein
VP145_02175	CDS	711	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
VP145_02176	CDS	951				hypothetical protein
VP145_02177	CDS	813	bluR		COG0789	HTH-type transcriptional repressor BluR
VP145_02178	CDS	1416	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
VP145_02179	CDS	927	ycfS	2.-.-.-	COG1376	putative L,D-transpeptidase YcfS
VP145_02180	CDS	255	lpp		COG4238	Major outer membrane prolipoprotein Lpp
VP145_02181	CDS	1335	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
VP145_02182	CDS	2001	ptrB_2	3.4.21.83	COG1770	Protease 2
VP145_02183	CDS	2139	hxuC		COG1629	Heme/hemopexin utilization protein C
VP145_02184	CDS	2313				hypothetical protein
VP145_02185	CDS	1443				hypothetical protein
VP145_02186	CDS	567				hypothetical protein
VP145_02187	CDS	1644	mcpU_1		COG0840	Methyl-accepting chemotaxis protein McpU
VP145_02188	CDS	822	pstS1_2		COG0226	Phosphate-binding protein PstS 1
VP145_02189	CDS	933	pstC		COG0573	Phosphate transport system permease protein PstC
VP145_02190	CDS	864	pstA1		COG0581	Phosphate transport system permease protein PstA 1
VP145_02191	CDS	750	pstB3	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 3
VP145_02192	CDS	2121	cph2_2			Phytochrome-like protein cph2
VP145_02193	CDS	546				hypothetical protein
VP145_02194	CDS	1647				hypothetical protein
VP145_02195	CDS	165				hypothetical protein
VP145_02196	CDS	1632	vnfA		COG3604	Nitrogen fixation protein VnfA
VP145_02197	CDS	2679	clpV1_1		COG0542	Protein ClpV1
VP145_02198	CDS	519	hcpA		COG3157	Major exported protein
VP145_02199	CDS	2079	vgrG1_1	6.3.2.-		Actin cross-linking toxin VgrG1
VP145_02200	CDS	486				hypothetical protein
VP145_02201	CDS	1320				hypothetical protein
VP145_02202	CDS	993				hypothetical protein
VP145_02203	CDS	945				hypothetical protein
VP145_02204	CDS	2004	pknK	2.7.11.1	COG2909	Serine/threonine-protein kinase PknK
VP145_02205	CDS	1575				hypothetical protein
VP145_02206	CDS	507				hypothetical protein
VP145_02207	CDS	1476				hypothetical protein
VP145_02208	CDS	411				hypothetical protein
VP145_02209	CDS	1749				hypothetical protein
VP145_02210	CDS	999				hypothetical protein
VP145_02211	CDS	453	lrp_4		COG1522	Leucine-responsive regulatory protein
VP145_02212	CDS	3390				hypothetical protein
VP145_02213	CDS	1296				hypothetical protein
VP145_02214	CDS	600				hypothetical protein
VP145_02215	CDS	1515				hypothetical protein
VP145_02216	CDS	501				hypothetical protein
VP145_02217	CDS	1326				hypothetical protein
VP145_02218	CDS	792				hypothetical protein
VP145_02219	CDS	1518				hypothetical protein
VP145_02220	CDS	771				hypothetical protein
VP145_02221	CDS	573				hypothetical protein
VP145_02222	CDS	492				hypothetical protein
VP145_02223	CDS	258				hypothetical protein
VP145_02224	CDS	603				hypothetical protein
VP145_02225	CDS	1266		3.1.4.-	COG2206	3'3'-cGAMP-specific phosphodiesterase 1
VP145_02226	CDS	1191	mdh_2	1.1.1.244		NAD-dependent methanol dehydrogenase
VP145_02227	CDS	1191	tyrP_2		COG0814	Tyrosine-specific transport protein
VP145_02228	CDS	1125	rpfG	3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase response regulator RpfG
VP145_02229	CDS	219				hypothetical protein
VP145_02230	CDS	549				hypothetical protein
VP145_02231	CDS	1779	mdlB	3.6.3.44	COG1132	Multidrug resistance-like ATP-binding protein MdlB
VP145_02232	CDS	1740	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
VP145_02233	CDS	492				hypothetical protein
VP145_02234	CDS	1344				hypothetical protein
VP145_02235	CDS	687				hypothetical protein
VP145_02236	CDS	195				hypothetical protein
VP145_02237	CDS	2808	dnaK_2		COG0443	Chaperone protein DnaK
VP145_02238	CDS	1953	dnaK_3		COG0443	Chaperone protein DnaK
VP145_02239	CDS	633				hypothetical protein
VP145_02240	CDS	1542	dgcT_1	2.7.7.65		putative diguanylate cyclase DgcT
VP145_02241	CDS	531				hypothetical protein
VP145_02242	CDS	441				hypothetical protein
VP145_02243	CDS	1950				hypothetical protein
VP145_02244	CDS	351				hypothetical protein
VP145_02245	CDS	1305				hypothetical protein
VP145_02246	CDS	2448	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
VP145_02247	CDS	630	dmsB		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
VP145_02248	CDS	852	dmsC		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
VP145_02249	CDS	612	dmsD		COG3381	Tat proofreading chaperone DmsD
VP145_02250	CDS	498	napF_1		COG1145	Ferredoxin-type protein NapF
VP145_02251	CDS	585	azoR	1.7.-.-	COG1182	FMN-dependent NADH-azoreductase
VP145_02252	CDS	4140				hypothetical protein
VP145_02253	CDS	480				hypothetical protein
VP145_02254	CDS	516				hypothetical protein
VP145_02255	CDS	1581			COG1292	Glycine betaine/proline/choline/ectoine transporter
VP145_02256	CDS	390				hypothetical protein
VP145_02257	CDS	639	tuaA	2.7.8.40	COG2148	Putative undecaprenyl-phosphate N-acetylgalactosaminyl 1-phosphate transferase
VP145_02258	CDS	1194	icaA_2	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
VP145_02259	CDS	1119	epsF_2	2.4.-.-	COG0438	Putative glycosyltransferase EpsF
VP145_02260	CDS	1434				hypothetical protein
VP145_02261	CDS	1125	tuaH	2.4.-.-		Putative teichuronic acid biosynthesis glycosyltransferase TuaH
VP145_02262	CDS	1365				hypothetical protein
VP145_02263	CDS	1431				hypothetical protein
VP145_02264	CDS	1173				hypothetical protein
VP145_02265	CDS	1185	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
VP145_02266	CDS	1071	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
VP145_02267	CDS	1545	luxO_2		COG2204	Regulatory protein LuxO
VP145_02268	CDS	381				hypothetical protein
VP145_02269	CDS	687	ywqD	2.7.10.2	COG0489	Tyrosine-protein kinase YwqD
VP145_02270	CDS	2103	kpsD_3		COG1596	Polysialic acid transport protein KpsD
VP145_02271	CDS	903	pal_2		COG2885	Peptidoglycan-associated lipoprotein
VP145_02272	CDS	321				hypothetical protein
VP145_02273	CDS	843	ligA_2	6.5.1.1		DNA ligase
VP145_02274	CDS	1011				hypothetical protein
VP145_02275	CDS	1371	norM_2		COG0534	Multidrug resistance protein NorM
VP145_02276	CDS	612	ribC	2.5.1.9	COG0307	Riboflavin synthase
VP145_02277	CDS	195				hypothetical protein
VP145_02278	CDS	867				hypothetical protein
VP145_02279	CDS	1032	cheB2	3.1.1.61	COG2201	Chemotaxis response regulator protein-glutamate methylesterase of group 2 operon
VP145_02280	CDS	963	dgcC_2	2.7.7.65		putative diguanylate cyclase DgcC
VP145_02281	CDS	345				hypothetical protein
VP145_02282	CDS	495	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
VP145_02283	CDS	2019	mcpQ_5		COG0840	Methyl-accepting chemotaxis protein McpQ
VP145_02284	CDS	420	mutX	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
VP145_02285	CDS	414				hypothetical protein
VP145_02286	CDS	468				hypothetical protein
VP145_02287	CDS	381				hypothetical protein
VP145_02288	CDS	219				hypothetical protein
VP145_02289	CDS	828				hypothetical protein
VP145_02290	CDS	750				hypothetical protein
VP145_02291	CDS	909	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
VP145_02292	CDS	267				hypothetical protein
VP145_02293	CDS	1779	moeA_1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
VP145_02294	CDS	588	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
VP145_02295	CDS	720	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
VP145_02296	CDS	699	tupB		COG4662	Tungstate uptake system permease protein TupB
VP145_02297	CDS	819	tupA			Tungstate-binding protein TupA
VP145_02298	CDS	1452	atoC_2		COG2204	Regulatory protein AtoC
VP145_02299	CDS	2040	atoS_2	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
VP145_02300	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
VP145_02301	CDS	120				hypothetical protein
VP145_02302	CDS	834	fdhD_1		COG1526	Sulfur carrier protein FdhD
VP145_02303	CDS	465				hypothetical protein
VP145_02304	CDS	630				hypothetical protein
VP145_02305	CDS	1662				hypothetical protein
VP145_02306	CDS	627				hypothetical protein
VP145_02307	CDS	201				hypothetical protein
VP145_02308	CDS	2856	fdhF_2	1.17.1.9	COG0243	Formate dehydrogenase H
VP145_02309	CDS	609	fdhB1		COG0437	Formate dehydrogenase iron-sulfur subunit
VP145_02310	CDS	1053	fdnI		COG2864	Formate dehydrogenase, nitrate-inducible, cytochrome b556(Fdn) subunit
VP145_02311	CDS	417				hypothetical protein
VP145_02312	CDS	4386	rhsC	3.1.-.-	COG3209	Putative deoxyribonuclease RhsC
VP145_02313	CDS	882				hypothetical protein
VP145_02314	CDS	969				hypothetical protein
VP145_02315	CDS	894				hypothetical protein
VP145_02316	CDS	330				hypothetical protein
VP145_02317	CDS	900				hypothetical protein
VP145_02318	CDS	1221	amtB_1			Ammonia channel
VP145_02319	CDS	180				hypothetical protein
VP145_02320	CDS	726	cobB	3.5.1.-	COG0846	NAD-dependent protein deacylase
VP145_02321	CDS	1038	potD_2		COG0687	Spermidine/putrescine-binding periplasmic protein
VP145_02322	CDS	1032	potD_3		COG0687	Spermidine/putrescine-binding periplasmic protein
VP145_02323	CDS	771	ydcV_2			Inner membrane ABC transporter permease protein YdcV
VP145_02324	CDS	861	potB_2		COG1176	Spermidine/putrescine transport system permease protein PotB
VP145_02325	CDS	1197	potA_4	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
VP145_02326	CDS	798				hypothetical protein
VP145_02327	CDS	837				hypothetical protein
VP145_02328	CDS	660				hypothetical protein
VP145_02329	CDS	894	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
VP145_02330	CDS	948	uspE		COG0589	Universal stress protein E
VP145_02331	CDS	747	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
VP145_02332	CDS	678				hypothetical protein
VP145_02333	CDS	165				hypothetical protein
VP145_02334	CDS	2364	copA_1	3.6.3.54	COG2217	Copper-exporting P-type ATPase
VP145_02335	CDS	477				hypothetical protein
VP145_02336	CDS	975	ccoP2		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP2
VP145_02337	CDS	174				hypothetical protein
VP145_02338	CDS	621				hypothetical protein
VP145_02339	CDS	1428	ccoN1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
VP145_02340	CDS	357				hypothetical protein
VP145_02341	CDS	1182				hypothetical protein
VP145_02342	CDS	1731	luxQ_3	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
VP145_02343	CDS	348				hypothetical protein
VP145_02344	CDS	261				hypothetical protein
VP145_02345	CDS	186				hypothetical protein
VP145_02346	CDS	246				hypothetical protein
VP145_02347	CDS	279				hypothetical protein
VP145_02348	CDS	324				hypothetical protein
VP145_02349	CDS	312				hypothetical protein
VP145_02350	CDS	450	matP		COG3120	Macrodomain Ter protein
VP145_02351	CDS	1638	lon_3	3.4.21.53		Lon protease
VP145_02352	CDS	519	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
VP145_02353	CDS	174	rmf		COG3130	Ribosome modulation factor
VP145_02354	CDS	1725				hypothetical protein
VP145_02355	CDS	1920	uup_2		COG0488	ABC transporter ATP-binding protein uup
VP145_02356	CDS	243				hypothetical protein
VP145_02357	CDS	2124	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
VP145_02358	CDS	543	zapC			Cell division protein ZapC
VP145_02359	CDS	1011	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
VP145_02360	CDS	4842	gdhB	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
VP145_02361	CDS	2607	pepN	3.4.11.2	COG0308	Aminopeptidase N
VP145_02362	CDS	702				hypothetical protein
VP145_02363	CDS	2007	prc	3.4.21.102	COG0793	Tail-specific protease
VP145_02364	CDS	630	proQ		COG3109	RNA chaperone ProQ
VP145_02365	CDS	474	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
VP145_02366	CDS	1797		3.6.3.-		Putative multidrug export ATP-binding/permease protein
VP145_02367	CDS	1248	yebS		COG2995	Inner membrane protein YebS
VP145_02368	CDS	2649			COG3008	putative protein
VP145_02369	CDS	1437	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
VP145_02370	CDS	834	cvfB			Conserved virulence factor B
VP145_02371	CDS	1353				hypothetical protein
VP145_02372	CDS	498				hypothetical protein
VP145_02373	CDS	1053	aroH	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
VP145_02374	CDS	483				hypothetical protein
VP145_02375	CDS	921	cysG_2		COG0007	Siroheme synthase
VP145_02376	CDS	1029	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
VP145_02377	CDS	1206	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
VP145_02378	CDS	1098	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
VP145_02379	CDS	750	glnQ_2			Glutamine transport ATP-binding protein GlnQ
VP145_02380	CDS	669	yccA		COG0670	Modulator of FtsH protease YccA
VP145_02381	CDS	375				hypothetical protein
VP145_02382	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
VP145_02383	CDS	273	acyP	3.6.1.7	COG1254	Acylphosphatase
VP145_02384	CDS	1419	mcpA_1		COG0840	Methyl-accepting chemotaxis protein McpA
VP145_02385	CDS	1194	rlmI_2	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
VP145_02386	CDS	7035	lktA			Leukotoxin
VP145_02387	CDS	1317	bepC_1			Outer membrane efflux protein BepC
VP145_02388	CDS	618	oprF_3		COG2885	Outer membrane porin F
VP145_02389	CDS	9699	prtA	3.4.24.40		Serralysin
VP145_02390	CDS	1311	bepC_2			Outer membrane efflux protein BepC
VP145_02391	CDS	621	oprF_4		COG2885	Outer membrane porin F
VP145_02392	CDS	354				hypothetical protein
VP145_02393	CDS	1977	dgcT_2	2.7.7.65		putative diguanylate cyclase DgcT
VP145_02394	CDS	699	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
VP145_02395	CDS	669	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
VP145_02396	CDS	810	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
VP145_02397	CDS	1533				hypothetical protein
VP145_02398	CDS	1551		3.4.21.4	COG5640	Trypsin
VP145_02399	CDS	483	ypeA_1	2.3.1.-	COG0456	Acetyltransferase YpeA
VP145_02400	CDS	1878	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
VP145_02401	CDS	1197	prpF	5.3.3.-	COG2828	2-methyl-aconitate isomerase
VP145_02402	CDS	2592	acnD	4.2.1.117	COG1048	2-methylcitrate dehydratase (2-methyl-trans-aconitate forming)
VP145_02403	CDS	1143	prpC_1	2.3.3.5	COG0372	2-methylcitrate synthase
VP145_02404	CDS	897	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
VP145_02405	CDS	714	rspR_2		COG1802	HTH-type transcriptional repressor RspR
VP145_02406	CDS	399				hypothetical protein
VP145_02407	CDS	972				hypothetical protein
VP145_02408	CDS	495				hypothetical protein
VP145_02409	CDS	1527				hypothetical protein
VP145_02410	CDS	771	yfcA_4		COG0730	putative membrane transporter protein YfcA
VP145_02411	CDS	972				hypothetical protein
VP145_02412	CDS	1005	yopD			Protein YopD
VP145_02413	CDS	1200	yopB			Protein YopB
VP145_02414	CDS	489	ipgC		COG0457	Chaperone protein IpgC
VP145_02415	CDS	1818	lcrV			Virulence-associated V antigen
VP145_02416	CDS	285				hypothetical protein
VP145_02417	CDS	414				hypothetical protein
VP145_02418	CDS	2118	invA		COG4789	Invasion protein InvA
VP145_02419	CDS	345	yscY			Chaperone protein YscY
VP145_02420	CDS	378	yscX			Yop proteins translocation protein X
VP145_02421	CDS	372	sycN			Chaperone protein SycN
VP145_02422	CDS	285	tyeA			Protein TyeA
VP145_02423	CDS	894	yopN			Outer membrane protein YopN
VP145_02424	CDS	1467	yscN_1	3.6.3.14		putative ATP synthase YscN
VP145_02425	CDS	462	yscO			Yop proteins translocation protein O
VP145_02426	CDS	1341				hypothetical protein
VP145_02427	CDS	966	yscQ			Yop proteins translocation protein Q
VP145_02428	CDS	651	spaP_1		COG4790	Surface presentation of antigens protein SpaP
VP145_02429	CDS	267				hypothetical protein
VP145_02430	CDS	786	spaR		COG4791	Surface presentation of antigens protein SpaR
VP145_02431	CDS	1056	yscU_1			Yop proteins translocation protein U
VP145_02432	CDS	918	pgrR_5			HTH-type transcriptional regulator PgrR
VP145_02433	CDS	915	ycjY_1		COG1073	putative protein YcjY
VP145_02434	CDS	939	ycjY_2		COG1073	putative protein YcjY
VP145_02435	CDS	627				hypothetical protein
VP145_02436	CDS	1479				hypothetical protein
VP145_02437	CDS	459				hypothetical protein
VP145_02438	CDS	978				hypothetical protein
VP145_02439	CDS	450				hypothetical protein
VP145_02440	CDS	1164	vopS	2.7.7.-		Adenosine monophosphate-protein transferase VopS
VP145_02441	CDS	429				hypothetical protein
VP145_02442	CDS	639	yscL			Yop proteins translocation protein L
VP145_02443	CDS	666	yscK			Yop proteins translocation protein K
VP145_02444	CDS	747	yscJ			Yop proteins translocation lipoprotein J
VP145_02445	CDS	345	yscI			Yop proteins translocation protein I
VP145_02446	CDS	627				hypothetical protein
VP145_02447	CDS	360	yscG			Putative Yop proteins translocation protein G
VP145_02448	CDS	249	pscF			Type III export protein PscF
VP145_02449	CDS	210				hypothetical protein
VP145_02450	CDS	1302	yscD			Yop proteins translocation protein D
VP145_02451	CDS	1887	yscC			Yop proteins translocation protein C
VP145_02452	CDS	429				hypothetical protein
VP145_02453	CDS	981				hypothetical protein
VP145_02454	CDS	861	exsA		COG2207	Exoenzyme S synthesis regulatory protein ExsA
VP145_02455	CDS	417				hypothetical protein
VP145_02456	CDS	447	exsC			Exoenzyme S synthesis protein C
VP145_02457	CDS	312				hypothetical protein
VP145_02458	CDS	1521	ald1	1.2.1.48		Long-chain-aldehyde dehydrogenase
VP145_02459	CDS	1761	acoR		COG3284	Acetoin catabolism regulatory protein
VP145_02460	CDS	138				hypothetical protein
VP145_02461	CDS	204				hypothetical protein
VP145_02462	CDS	528				hypothetical protein
VP145_02463	CDS	666				hypothetical protein
VP145_02464	CDS	156				hypothetical protein
VP145_02465	CDS	1449	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
